,section,gender,ageGroup,educationLvl,economicSituation,nationality,residence,leg_count,leg_0_activity,leg_0_distance,leg_0_mode,leg_0_departure,leg_0_arrival,leg_0_x,leg_0_y,leg_1_activity,leg_1_distance,leg_1_mode,leg_1_departure,leg_1_arrival,leg_1_x,leg_1_y,leg_2_activity,leg_2_distance,leg_2_mode,leg_2_departure,leg_2_arrival,leg_2_x,leg_2_y,leg_3_activity,leg_3_distance,leg_3_mode,leg_3_departure,leg_3_arrival,leg_3_x,leg_3_y,leg_4_activity,leg_4_distance,leg_4_mode,leg_4_departure,leg_4_arrival,leg_4_x,leg_4_y,leg_5_activity,leg_5_distance,leg_5_mode,leg_5_departure,leg_5_arrival,leg_5_x,leg_5_y,leg_6_activity,leg_6_distance,leg_6_mode,leg_6_departure,leg_6_arrival,leg_6_x,leg_6_y,leg_7_activity,leg_7_distance,leg_7_mode,leg_7_departure,leg_7_arrival,leg_7_x,leg_7_y,leg_8_activity,leg_8_distance,leg_8_mode,leg_8_departure,leg_8_arrival,leg_8_x,leg_8_y,leg_9_activity,leg_9_distance,leg_9_mode,leg_9_departure,leg_9_arrival,leg_9_x,leg_9_y,leg_10_activity,leg_10_distance,leg_10_mode,leg_10_departure,leg_10_arrival,leg_10_x,leg_10_y,leg_11_activity,leg_11_distance,leg_11_mode,leg_11_departure,leg_11_arrival,leg_11_x,leg_11_y,leg_12_activity,leg_12_distance,leg_12_mode,leg_12_departure,leg_12_arrival,leg_12_x,leg_12_y,leg_13_activity,leg_13_distance,leg_13_mode,leg_13_departure,leg_13_arrival,leg_13_x,leg_13_y,leg_14_activity,leg_14_distance,leg_14_mode,leg_14_departure,leg_14_arrival,leg_14_x,leg_14_y,leg_15_activity,leg_15_distance,leg_15_mode,leg_15_departure,leg_15_arrival,leg_15_x,leg_15_y,leg_16_activity,leg_16_distance,leg_16_mode,leg_16_departure,leg_16_arrival,leg_16_x,leg_16_y
47,131024003,Male,20-24,No education,Worker 3 sec,Portuguese,Live in Portugal,2,school,11558.0,car,07:30:00,09:00:00,-38934.04759898596,167982.89566757286,home,11794.0,pt,18:00:00,19:25:00,-21196.028367774852,174478.14214037976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,131602003,Male,35-39,Undergradute+,Worker 3 sec,Portuguese,Live in Portugal,3,groceries,829.0,car,02:30:00,02:40:00,-45091.5003386609,174385.73425114749,home,6225.0,car,06:45:00,07:05:00,-49658.523436289615,185668.1054059689,eat_out,7541.0,car,13:30:00,13:50:00,-50920.727497177475,179231.1219357766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,130413012,Female,55-59,1 Basic,Reformed,Portuguese,Live in Portugal,4,work,3191.0,car,07:45:00,08:15:00,-32005.956237261056,163865.06103567092,home,3025.0,car,12:30:00,13:00:00,-34358.78030183625,166526.87338591903,work,3191.0,car,13:30:00,14:00:00,-35206.475701355055,169742.1868807858,home,3025.0,car,19:00:00,19:30:00,-34358.78030183625,166526.87338591903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,130619007,Female,30-34,Highschool,Worker 2 sec,Portuguese,Live in Portugal,3,work,847.0,car,08:45:00,08:55:00,-37814.96789747617,166492.58654550748,school,5060.0,car,18:15:00,18:35:00,-38934.04759898596,167982.89566757286,home,6065.0,car,21:15:00,21:30:00,-41367.68336860825,173914.53466206873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,130408034,Male,55-59,Highschool,Students,Portuguese,Live in Portugal,4,work,1648.0,car,08:20:00,08:50:00,-33247.77117065841,167924.80347111291,other,203.0,car,12:40:00,12:42:01,-33566.65995797658,168354.96321167142,work,203.0,car,13:20:00,13:22:01,-33768.74761822754,167895.04892988905,home,1648.0,car,18:00:00,18:30:00,-35667.428909709044,167795.15400065365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,011601016,Male,30-34,2 Basic,Reformed,Portuguese,Live in Portugal,3,take_someone_somewhere,4823.0,car,07:30:00,07:40:00,-35651.2557224608,135425.94171604933,work,4399.0,car,07:45:00,08:00:00,-32290.649758363943,139047.77809193023,home,9290.0,car,19:00:00,19:30:00,-29846.913243764302,135362.19364297242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,011321006,Male,40-44,2 Basic,Worker 3 sec,Portuguese,Live abroad,3,take_someone_somewhere,1735.0,car,08:45:00,08:53:00,-29531.68160609728,132972.97994361076,work,6264.0,car,09:00:00,09:20:00,-30031.75881435244,135346.6239995843,home,6616.0,car,13:10:00,13:25:00,-28898.887018,130316.62102833008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,131628024,Male,25-29,Undergradute+,Worker 2 sec,Portuguese,Live in Portugal,3,work,782.0,car,08:00:00,08:10:00,-37814.96789747617,166492.58654550748,work,22222.0,car,08:20:00,09:25:00,-37814.96789747617,166492.58654550748,home,22222.0,car,18:20:00,19:25:00,-51252.441696274065,187199.00674951865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,131703001,Male,45-49,2 Basic,Reformed,Portuguese,Live in Portugal,3,take_someone_somewhere,4519.0,car,07:50:00,08:15:00,-35341.94992267773,159846.58455513802,work,6956.0,car,08:15:00,08:45:00,-31556.07901451234,157344.052237576,home,12132.0,car,18:15:00,19:00:00,-38705.20496268783,155675.36632865222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,131726018,Female,50-54,Undergradute+,Inactive,Portuguese,Live in Portugal,2,home,3743.0,car,11:30:00,12:30:00,-41805.12028771138,159181.6672969851,work,3743.0,car,16:30:00,17:30:00,-45054.08694339816,157415.0276606288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,131211011,Female,25-29,Undergradute+,Inactive,Portuguese,Live abroad,2,work,12224.0,car,05:30:00,05:55:00,-33316.98340348731,158988.4984204885,home,12355.0,car,15:05:00,15:35:00,-43023.28193367261,165937.8907191894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,131210042,Male,75+,No education,Reformed,Portuguese,Live in Portugal,2,leasure_other,7253.0,car,09:30:00,10:00:00,-36096.0775915248,161334.38389405582,home,8456.0,car,10:15:00,10:45:00,-40629.888443669464,167407.18784210546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,130408014,Female,60-64,3 Basic,Inactive,Portuguese,Live in Portugal,4,take_someone_somewhere,19075.0,car,13:00:00,13:30:00,-29338.481237413187,185260.3420203622,work,11231.0,car,13:30:00,13:50:00,-46418.607772144394,193814.14873076524,take_someone_somewhere,11916.0,car,17:00:00,17:15:00,-42016.67438216953,182887.28273254796,home,15966.0,car,17:20:00,17:40:00,-36121.91725098195,167201.0828871445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,011318003,Male,20-24,2 Basic,Reformed,Portuguese,Live in Portugal,2,school,5419.0,car,07:50:00,08:00:00,-29885.136860056915,138292.7370877884,home,6073.0,car,18:40:00,19:10:00,-28287.82495806144,133841.95276971653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,130813012,Female,20-24,3 Basic,Inactive,Portuguese,Live in Portugal,2,school,312.0,car,08:25:00,08:27:00,-47663.7811386619,169588.17770680413,home,312.0,car,17:30:00,17:32:00,-48645.12165331567,172464.05764773526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,130416004,Male,35-39,Highschool,Worker 3 sec,Portuguese,Live in Portugal,6,work,7275.0,pt,08:30:00,09:20:00,-33290.93310150881,159877.70328898993,eat_out,420.0,car,13:30:00,13:35:00,-34915.049358704164,166986.977326407,work,420.0,car,14:30:00,14:35:00,-36376.275896623054,167307.05286546392,groceries,4256.0,car,19:00:00,19:20:00,-38740.60484919309,167696.0368243239,visit_friend_family,1764.0,pt,21:00:00,21:20:00,-36736.596998425215,165945.29936156588,home,5300.0,car,22:30:00,23:00:00,-25588.991474544833,154208.2346632146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,130415016,Female,65-69,No education,Reformed,Portuguese,Live in Portugal,2,visit_friend_family,1426.0,car,10:00:00,10:05:00,-37305.030776802116,164847.09130127166,home,1369.0,car,12:45:00,12:50:00,-36657.87800755025,163748.57587535275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,131217013,Female,45-49,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,2,work,16390.0,pt,07:50:00,08:10:00,-42359.52622660402,148905.75537496633,home,15643.0,pt,19:00:00,19:50:00,-40507.457981950276,165205.2107480685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,130601013,Female,65-69,3 Basic,Worker 3 sec,Portuguese,Live abroad,2,groceries,2086.0,car,09:15:00,09:20:00,-38740.60484919309,167696.0368243239,home,2129.0,car,09:45:00,09:50:00,-35895.045913974885,170763.0109368135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,010702008,Male,30-34,Highschool,Reformed,Portuguese,Live in Portugal,2,home,10036.0,pt,00:10:00,00:45:00,-42556.28049792664,149183.15622117455,work,10036.0,pt,08:45:00,09:20:00,-39125.2899467324,139800.7974077286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,131025008,Female,35-39,Undergradute+,Students,Portuguese,Live in Portugal,2,visit_friend_family,22222.0,car,10:30:00,12:00:00,-12040.59007357621,150330.38042257915,home,22222.0,car,18:00:00,19:30:00,-16679.500928694633,171746.9454927091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,131216006,Female,75+,Undergradute+,Reformed,Portuguese,Live in Portugal,2,leasure_collective,1171.0,car,18:40:00,18:49:00,-43932.4416839204,168766.98058688972,home,1205.0,car,20:10:00,20:19:00,-44715.4010256339,167228.69967757014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,131305002,Male,65-69,2 Basic,Inactive,Portuguese,Live in Portugal,2,take_someone_somewhere,3193.0,car,17:00:00,17:08:00,-44187.19175916136,193680.45436780964,home,3063.0,car,17:10:00,17:17:00,-41339.95607045695,193290.95418564757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,010917004,Male,25-29,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,3,workout,7605.0,car,06:50:00,07:05:00,-43005.233064034976,150200.03565845452,work,1740.0,car,08:40:00,08:47:00,-36976.204524206034,145075.88005722518,home,6497.0,car,16:55:00,17:15:00,-36509.17670271567,148918.48786944503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,131810008,Male,50-54,1 Basic,Worker 2 sec,Portuguese,Live abroad,3,work,16293.0,car,05:30:00,05:50:00,-37814.96789747617,166492.58654550748,work,22222.0,car,06:00:00,07:30:00,-37814.96789747617,166492.58654550748,home,22222.0,car,18:00:00,19:30:00,-32929.37865009227,183276.19324872424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,011319001,Female,55-59,No education,Inactive,Portuguese,Live in Portugal,2,home,1991.0,car,19:00:00,19:10:00,-31917.088017160313,133408.20734275563,work,1991.0,car,23:10:00,23:20:00,-33839.516740840096,135048.53930603105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,010933004,Male,25-29,No education,Worker 3 sec,Portuguese,Live in Portugal,2,work,7889.0,car,08:00:00,08:15:00,-27327.164704852854,134853.4590000737,home,9255.0,car,20:00:00,20:15:00,-25035.436591190297,143888.20777068718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,131210023,Male,50-54,3 Basic,Inactive,Portuguese,Live in Portugal,2,work,8806.0,car,07:15:00,07:30:00,-32368.866121415034,165478.57670833764,home,8823.0,car,18:00:00,18:15:00,-40922.82300573428,167141.1049630175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,130814004,Female,65-69,2 Basic,Students,Portuguese,Live in Portugal,2,leasure_other,3013.0,car,09:30:00,09:40:00,-46948.38417485565,170632.55755002046,home,3041.0,car,20:00:00,20:10:00,-44048.7378657478,169283.3124586072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,130811026,Male,60-64,3 Basic,Reformed,Portuguese,Live in Portugal,2,work,4936.0,car,10:00:00,10:10:00,-43378.232024452824,165291.49290845924,home,5209.0,car,18:30:00,18:37:00,-44773.0848393276,169858.15839374566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,131712014,Female,0-4,No education,Inactive,Portuguese,Live in Portugal,2,leasure_other,1045.0,car,09:45:00,10:15:00,-40589.57099640136,160242.4582585356,home,1828.0,car,12:45:00,13:00:00,-38775.2594284492,160484.6349196069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,131501009,Female,60-64,2 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,personal_issues,250.0,car,09:20:00,09:22:30,-33001.241412395524,174993.3917846038,home,250.0,car,11:30:00,11:32:30,-32848.12694965964,174653.68580957607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,131210011,Female,30-34,2 Basic,Reformed,Portuguese,Live in Portugal,7,take_someone_somewhere,5107.0,car,08:10:00,08:20:00,-45795.772153410864,169264.48135233572,work,7121.0,car,08:20:00,08:30:00,-44326.07691960313,174246.13719253716,home,17312.0,car,12:40:00,12:50:00,-40126.527209047184,167875.25594583948,work,11806.0,car,13:20:00,13:30:00,-51012.12137693355,174489.063807897,home,17312.0,car,20:00:00,20:10:00,-40126.527209047184,167875.25594583948,workout,5283.0,car,21:00:00,21:10:00,-34422.6603585227,169192.77804746997,home,5328.0,car,23:30:00,23:40:00,-40126.527209047184,167875.25594583948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,011320004,Male,35-39,Highschool,Reformed,Portuguese,Live in Portugal,8,take_someone_somewhere,1695.0,car,09:45:00,09:50:00,-27597.597743507693,134168.5065726258,take_someone_somewhere,4088.0,car,10:00:00,10:15:00,-28893.269428898744,136752.9667048972,groceries,1919.0,car,11:15:00,11:30:00,-33905.178338830236,144991.33763106176,eat_out,5185.0,car,12:15:00,12:35:00,-32509.885505085498,140928.04598667476,doctor,5029.0,car,14:30:00,15:20:00,-30392.702531019037,136028.3013005218,home,11266.0,car,16:40:00,17:10:00,-26315.707294204258,131932.61399485831,leasure_sport_or_culural,8030.0,car,18:30:00,19:30:00,-25863.856610495168,140903.88104493794,home,10654.0,car,22:45:00,23:05:00,-26315.707294204258,131932.61399485831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,131726005,Female,25-29,3 Basic,Students,Portuguese,Live in Portugal,3,take_someone_somewhere,2146.0,car,08:55:00,09:01:00,-41806.69950271823,158935.81574202716,work,4191.0,pt,09:11:00,09:33:00,-39475.22037332131,161130.4938277013,home,4089.0,pt,18:05:00,18:48:00,-40507.76884108174,156122.80419103807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,130414001,Female,55-59,No education,Inactive,Portuguese,Live in Portugal,2,eat_out,21605.0,car,13:00:00,13:10:00,-44389.19669695014,140307.33795287425,home,21687.0,car,15:30:00,15:40:00,-30458.141742064647,157218.18836210866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,131503016,Male,60-64,1 Basic,Worker 3 sec,Portuguese,Live abroad,3,doctor,4490.0,pt,13:30:00,14:00:00,-39322.05918584677,173739.88988204417,other,4529.0,car,14:30:00,15:00:00,-36274.32948483977,169439.02325679339,home,3577.0,pt,15:30:00,16:20:00,-35425.96648799382,172360.59328388123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,131811005,Male,45-49,Undergradute+,Worker 2 sec,Portuguese,Live in Portugal,3,work,11221.0,car,08:30:00,08:45:00,-37814.96789747617,166492.58654550748,groceries,9658.0,car,18:00:00,18:15:00,-45091.5003386609,174385.73425114749,home,7437.0,car,20:00:00,20:15:00,-34856.22299777374,178875.9533349023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,011322005,Male,65-69,2 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,personal_issues,3632.0,car,15:30:00,15:50:00,-22112.968116144282,127522.76954201632,home,3726.0,car,16:15:00,16:35:00,-25670.02298295684,125003.48846247414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,131216014,Male,70-74,Highschool,Students,Portuguese,Live in Portugal,2,around_the_block,4771.0,car,17:00:00,17:15:00,-40855.49319162729,164200.41777749476,home,4676.0,car,19:00:00,19:15:00,-45314.98351492458,165009.55166132885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,130601019,Male,30-34,Highschool,Reformed,Portuguese,Live in Portugal,2,home,9113.0,car,01:30:00,01:50:00,-39173.20295406508,170211.419650817,work,8595.0,car,15:30:00,15:50:00,-47919.21859343866,169064.64686195072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,131210022,Female,55-59,1 Basic,Inactive,Portuguese,Live abroad,2,eat_out,22222.0,car,12:15:00,12:45:00,-41022.58588886411,145083.22622968347,home,22222.0,car,20:00:00,20:30:00,-39039.374215345844,167129.8781226581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,131727026,Female,65-69,Highschool,Reformed,Portuguese,Live in Portugal,2,doctor,3346.0,car,14:30:00,14:45:00,-42135.18866290322,157493.23803863113,home,3778.0,car,15:00:00,15:15:00,-39040.43132741654,158919.0948291649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,010419001,Male,50-54,1 Basic,Domestic,Portuguese,Live in Portugal,4,work,834.0,car,07:45:00,08:00:00,-15177.128438497382,136896.73371619068,home,834.0,car,12:30:00,12:45:00,-13773.402852211348,136521.60494431923,work,400.0,car,13:40:00,13:50:00,-14062.159501181108,136479.91633039885,home,400.0,car,19:15:00,19:19:00,-13773.402852211348,136521.60494431923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,131506007,Female,65-69,Undergradute+,Unemployed new,Portuguese,Live in Portugal,3,eat_out,11312.0,car,13:10:00,13:25:00,-35862.26840069344,175374.05681834213,groceries,13541.0,car,15:00:00,15:18:00,-41708.56236045396,165372.81322973434,home,4656.0,car,16:30:00,16:45:00,-28672.313021326052,167969.15819105247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,131025008,Male,45-49,3 Basic,Unemployed new,Portuguese,Live in Portugal,2,work,22222.0,car,07:30:00,09:05:00,3752.1449729061314,161420.6565258058,home,22222.0,car,19:00:00,21:58:00,-16213.965036233378,171926.55803537995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,131432002,Female,65-69,Highschool,Worker 3 sec,Portuguese,Live in Portugal,4,groceries,2501.0,car,10:00:00,10:10:00,-39579.167704761545,161981.045788618,doctor,22222.0,car,11:00:00,12:20:00,-43804.32832651645,152326.11150468717,visit_friend_family,22222.0,car,14:00:00,15:00:00,-31660.12634600044,171073.94908912716,home,12294.0,car,16:30:00,16:38:11,-15773.17891961907,186912.39572195828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,130415014,Male,45-49,Undergradute+,Students,Portuguese,Live in Portugal,7,eat_out,1538.0,car,11:30:00,11:35:00,-33196.98082594482,165025.9876839713,around_the_block,1612.21,car,12:15:00,12:25:00,-31488.233159687818,164744.44381537306,eat_out,12614.0,car,12:25:00,12:45:00,-25775.364149944984,166270.37640367425,visit_friend_family,7430.0,car,13:15:00,13:30:00,-38421.439395716676,169525.6092742181,home,3989.0,car,18:00:00,18:15:00,-35345.72268299972,163714.99994021212,leasure_sport_or_culural,12368.0,car,19:00:00,19:20:00,-24157.774833174688,167733.79326489658,home,14658.0,car,23:30:00,23:50:00,-35345.72268299972,163714.99994021212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,131729001,Female,50-54,Highschool,Reformed,Portuguese,Live abroad,4,home,1609.0,car,00:04:00,00:08:00,-33685.44436254191,153015.3518218487,doctor,1829.56,car,12:30:00,13:20:00,-34397.05068301922,150917.59922731336,home,3519.93,pt,15:00:00,15:50:00,-33685.44436254191,153015.3518218487,eat_out,1609.0,car,19:30:00,19:34:00,-33104.66396694948,154516.08545007577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,131211030,Male,35-39,1 Basic,Reformed,Portuguese,Live in Portugal,2,groceries,834.0,car,16:30:00,16:37:00,-41708.56236045396,165372.81322973434,home,768.0,car,20:00:00,20:05:00,-42527.6703783708,166523.20455566322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,130811034,Female,75+,Undergradute+,Students,Portuguese,Live in Portugal,2,groceries,3107.5,car,14:30:00,14:40:00,-41708.56236045396,165372.81322973434,home,3107.5,car,15:30:00,15:40:00,-42537.45263219369,169437.12431377682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
